user_id,account_start_date,birth_year,gender,marital_status,individual_income_segment_code,family_income_segment_code
10000100373,1989-03-08,1960,1,1,05,05
10000100374,1976-05-17,1948,1,3,02,05
10000100375,1975-02-20,1957,1,2,07,05
10000100376,1985-09-10,1969,1,1,05,01
10000100377,1985-07-01,1969,0,3,13,01
10000100378,1984-01-28,1962,1,1,04,05
10000100379,1968-11-21,1965,1,3,03,01
10000100380,1986-05-29,1960,0,1,12,07
10000100381,1982-03-23,1950,1,2,10,01
10000100382,1983-05-25,1977,0,2,10,06
10000100383,1985-07-28,1972,0,1,07,05
10000100384,1982-07-19,1959,0,1,05,05
10000100385,1967-11-29,1959,0,1,06,04
10000100386,1982-06-20,1961,0,1,03,03
10000100387,1983-06-30,1966,1,1,02,06
10000100388,1978-04-27,1960,1,1,01,04
10000100389,1966-02-09,1955,0, ,09,02
10000100390,1985-11-27,1977,1,3,03,05
10000100391,1989-01-15,1972,1,1,09,03
10000100392,1982-10-27,1957,0,2,04,  
10000100393,1974-03-29,1956,0,1,10,04
10000100394,1977-07-12,1948,0,3,04,  
10000100395,1972-07-30,1956,0,2,05,04
10000100396,1986-07-13,1962,0,1,05,05
10000100397,1972-05-12,1944,0,3,09,03
10000100398,1976-07-01,1949,1, ,02,03
10000100399,1981-10-14,1954,0, ,12,04
10000100400,1973-12-04,1964,0,3,07,05
10000100401,1984-09-22,1950,0,1,15,03
10000100402,1978-07-28,1957,1, ,06,03
10000100403,1970-07-06,1975,0,1,03,04
10000100404,1972-05-13,1980,0,2,10,04
10000100405,1984-09-21,1987,1,3,02,01
10000100406,1980-02-06,1959,1,1,  ,04
10000100407,1974-02-28,1962,1,3,13,  
10000100408,1980-10-03,1945,0,3,15,02
10000100409,1967-09-06,1966,0, ,10,01
10000100410,1982-06-19,1971,1, ,09,02
10000100411,1972-11-25,1964,0,2,08,  
10000100412,1974-01-04,1954,0, ,12,07
10000100413,1982-01-19,1969,1,1,01,06
10000100414,1982-08-05,1966,1,3,06,02
10000100415,1982-08-16,1951,1,3,12,  
10000100416,1974-02-06,1964,0,2,  ,03
10000100417,1976-10-24,1953,1,1,03,  
10000100418,1985-10-19,1956,1,3,04,03
10000100419,1966-12-05,1965,1,1,04,01
10000100420,1985-02-22,1965,0,2,10,  
10000100421,1986-04-29,1960,0, ,01,04
10000100422,1989-02-01,1956,1,2,06,01
10000100423,1976-12-13,1956,1, ,09,07
10000100424,1984-02-08,1956,1,3,15,  
10000100425,1988-07-03,1968,1,3,03,07
10000100426,1978-07-18,1964,1,2,04,03
10000100427,1976-06-12,1964,1,1,09,03
10000100428,1974-01-19,1960,1,1,11,05
10000100429,1975-08-09,1971,0, ,08,06
10000100430,1990-06-06,1964,0,2,02,05
10000100431,1983-04-25,1962,0,1,06,06
10000100432,1980-05-02,1945,1,1,05,05
10000100433,1975-04-03,1948,0,2,03,06
10000100434,1983-01-22,1964,0,3,  ,05
10000100435,1978-09-22,1944,1,1,04,02
10000100436,1975-10-27,1964,0,3,01,07
10000100437,1985-03-20,1969,1,2,14,03
10000100438,1981-02-24,1962,1,1,03,06
10000100439,1975-02-26,1949,1, ,02,02
10000100440,1978-12-28,1945,0,3,12,02
10000100441,1993-08-25,1960,1, ,10,04
10000100442,1984-06-30,1947,1,2,10,01
10000100443,1982-10-19,1975,0,1,02,05
10000100444,1984-11-01,1957,0, ,02,04
10000100445,1983-10-14,1953,0,1,01,  
10000100446,1975-10-22,1953,1, ,  ,  
10000100447,1982-09-16,1971,0,1,02,01
10000100448,1986-05-18,1948,0,1,05,07
10000100449,1983-11-05,1964,1,1,08,02
10000100450,1981-11-08,1965,1,2,13,05
10000100451,1978-04-17,1951,0,1,05,  
10000100452,1979-05-02,1937,1,3,02,05
10000100453,1980-04-11,1958,1,2,08,01
10000100454,1977-04-23,1965,1, ,06,03
10000100455,1987-10-29,1969,1,3,13,06
10000100456,1984-08-18,1955,1,3,01,03
10000100457,1986-09-11,1960,0,2,04,04
10000100458,1983-03-07,1949,1,1,15,03
10000100459,1979-02-24,1974,0, ,01,04
10000100460,1990-06-06,1961,0,2,02,02
10000100461,1994-06-30,1959,0,1,05,06
10000100462,1982-04-11,1958,1,2,06,01
10000100463,1975-08-07,1959,0,1,12,01
10000100464,1985-06-26,1956,1,2,  ,04
10000100465,1979-08-11,1961,1,1,11,05
10000100466,1979-06-01,1975,0,3,14,01
10000100467,1984-01-31,1951,1,3,12,04
10000100468,1981-05-09,1972,0,1,11,01
10000100469,1983-06-05,1957,1,2,11,07
10000100470,1977-10-31,1971,0, ,13,05
10000100471,1983-05-19,1964,1,2,03,02
10000100472,1988-05-28,1971,1,1,12,06
10000100473,1982-10-15,1956,1,3,  ,  
10000100474,1988-09-16,1967,0,3,01,  
10000100475,1984-01-18,1958,0, ,15,06
10000100476,1976-04-28,1961,0,2,04,  
10000100477,1980-08-25,1941,0, ,04,06
10000100478,1984-05-11,1956,1,2,01,01
10000100479,1967-12-13,1970,1, ,14,03
10000100480,1983-08-19,1948,0,1,13,03
10000100481,1979-01-15,1954,1,1,05,07
10000100482,1983-07-31,1963,0,1,06,04
10000100483,1986-10-10,1949,1,1,09,07
10000100484,1965-10-29,1956,0,2,01,01
10000100485,1984-01-22,1973,0,3,10,  
10000100486,1978-12-02,1956,1,2,  ,02
10000100487,1979-04-19,1948,0,1,01,06
10000100488,1983-07-13,1958,0,2,01,05
10000100489,1971-08-30,1950,0,2,04,04
10000100490,1969-12-16,1956,0,1,02,03
10000100491,1983-10-16,1952,1,1,09,06
10000100492,1973-11-18,1961,0,1,11,07
10000100493,1982-08-22,1949,1,3,01,01
10000100494,1981-02-27,1953,0,2,09,04
10000100495,1959-03-11,1956,1,1,02,04
10000100496,1964-10-07,1975,1,3,07,04
10000100497,1982-12-15,1953,1, ,08,04
10000100498,1988-01-25,1967,1,3,07,02
10000100499,1988-01-10,1971,1,2,02,04
10000100500,1988-06-21,1952,1,2,10,07
10000100501,1975-09-18,1977,1,1,12,03
10000100502,1984-11-03,1960,0,3,07,03
10000100503,1986-09-26,1954,0,2,14,05
10000100504,1981-05-27,1962,1, ,11,01
10000100505,1991-03-29,1977,1,2,06,07
10000100506,1980-07-05,1949,0,1,02,05
10000100507,1979-05-10,1964,0,2,11,05
10000100508,1994-02-06,1957,0, ,12,01
10000100509,1983-12-23,1974,0,2,13,07
10000100510,1989-01-11,1960,1,1,11,01
10000100511,1991-06-25,1940,0,1,01,01
10000100512,1982-09-24,1947,1,2,11,02
10000100513,1973-01-29,1959,1,3,04,03
10000100514,1974-05-29,1952,1,2,03,06
10000100515,1979-10-05,1950,1,3,11,  
10000100516,1980-10-30,1970,1,2,03,02
10000100517,1974-12-05,1968,1,3,01,04
10000100518,1982-05-17,1959,1, ,03,06
10000100519,1964-11-26,1976,1,2,04,03
10000100520,1986-09-27,1973,1, ,  ,04
10000100521,1986-09-25,1962,1,3,  ,02
10000100522,1977-01-09,1965,0,1,02,04
10000100523,1983-09-13,1972,1,3,  ,07
10000100524,1981-12-27,1974,1,3,14,02
10000100525,1979-11-05,1968,0,2,08,  
10000100526,1985-03-07,1964,0, ,08,  
10000100527,1977-03-20,1944,0,1,01,01
10000100528,1984-03-23,1970,1,1,08,05
10000100529,1991-08-03,1952,1,2,02,  
10000100530,1988-04-19,1961,0,2,13,02
10000100531,1978-04-17,1965,0,2,12,01
10000100532,1968-03-14,1967,0,1,03,07
10000100533,1975-12-20,1965,1,2,12,07
10000100534,1984-02-09,1955,1, ,  ,04
10000100535,1985-06-09,1968,0, ,08,04
10000100536,1988-10-08,1959,0,2,08,01
10000100537,1981-09-27,1959,0,3,12,04
10000100538,1983-08-18,1957,1,1,04,02
10000100539,1980-08-25,1970,1,2,01,  
10000100540,1982-01-29,1977,0,3,07,05
10000100541,1970-06-19,1972,1,2,08,07
10000100542,1976-03-01,1947,0, ,10,02
10000100543,1980-08-27,1949,0,1,11,05
10000100544,1965-06-13,1970,0,2,07,06
10000100545,1970-09-19,1965,0, ,02,06
10000100546,1973-06-27,1955,1,2,13,03
10000100547,1972-09-27,1954,1, ,12,  
10000100548,1981-05-20,1967,1,1,13,01
10000100549,1977-12-05,1947,1,2,15,  
10000100550,1978-04-24,1957,0, ,12,04
10000100551,1976-12-08,1959,1,1,06,  
10000100552,1970-06-01,1950,1,2,04,02
10000100553,1974-02-22,1960,0,1,11,01
10000100554,1973-05-15,1963,1,2,07,03
10000100555,1981-12-07,1979,0,3,02,01
10000100556,1973-11-16,1980,1,1,12,02
10000100557,2001-07-10,1937,1, ,01,03
10000100558,1974-09-27,1974,0,3,02,02
10000100559,1984-05-23,1967,0,3,06,04
10000100560,1988-05-29,1971,0,1,04,01
10000100561,1979-07-16,1967,0,2,08,01
10000100562,1978-08-22,1961,0,1,03,04
10000100563,1986-04-26,1985,1,1,07,  
10000100564,1965-10-20,1974,1,2,05,03
10000100565,1989-08-31,1966,1,3,02,04
10000100566,1984-03-18,1966,0,2,12,06
10000100567,1977-06-30,1970,0,2,11,06
10000100568,1973-06-29,1957,0, ,15,  
10000100569,1971-10-04,1962,0,1,14,02
10000100570,1988-01-23,1957,1,2,01,01
10000100571,1971-09-30,1972,1, ,08,04
10000100572,1981-05-19,1973,0,2,04,  
10000100573,1982-12-20,1962,0,1,11,02
10000100574,1986-12-27,1963,1, ,08,02
10000100575,1975-07-20,1956,0,1,02,04
10000100576,1980-07-09,1967,0,1,07,01
10000100577,1974-10-31,1964,1,1,06,07
10000100578,1975-03-06,1952,0, ,09,05
10000100579,1987-10-06,1973,0, ,04,04
10000100580,1983-06-25,1961,0,1,14,01
10000100581,1974-06-02,1968,1,3,01,07
10000100582,1986-03-17,1960,0,2,05,04
10000100583,1982-09-17,1948,0,3,02,05
10000100584,1973-03-21,1950,1, ,  ,07
10000100585,1970-03-30,1947,0,1,15,02
10000100586,1978-02-23,1963,1, ,  ,06
10000100587,1985-03-17,1962,0, ,11,07
10000100588,1977-08-28,1948,0,1,12,02
10000100589,1966-07-24,1939,1,2,  ,06
10000100590,1982-10-15,1953,1,1,04,04
10000100591,1982-09-20,1959,0,1,06,07
10000100592,1986-12-23,1977,0,1,09,06
10000100593,1975-12-09,1966,0,3,15,04
10000100594,1990-12-10,1949,1,1,01,02
10000100595,1977-11-20,1963,0,3,14,06
10000100596,1978-11-11,1953,0, ,05,01
10000100597,1987-09-02,1966,1,2,13,03
10000100598,1992-07-21,1953,0,3,14,04
10000100599,1989-03-26,1966,1,1,13,04
10000100600,1985-07-14,1983,1,1,02,05
10000100601,1974-06-03,1961,0,2,15,06
10000100602,1988-11-09,1971,0,1,03,03
10000100603,1980-07-10,1958,0,1,07,02
10000100604,1983-07-17,1970,0, ,11,03
10000100605,1983-12-22,1959,0,2,12,07
10000100606,1983-07-22,1964,1,2,05,06
10000100607,1962-10-26,1964,0,2,05,04
10000100608,1966-02-26,1969,0,1,08,02
10000100609,1979-11-17,1947,0,3,05,01
10000100610,1969-02-16,1960,1,3,13,07
10000100611,1984-08-25,1981,0,3,02,01
10000100612,1991-03-25,1963,1,2,02,03
10000100613,1982-10-08,1959,0,1,06,  
10000100614,1985-12-04,1961,1, ,07,07
10000100615,1988-03-08,1961,0,3,07,01
10000100616,1993-01-05,1956,1,1,15,04
10000100617,1994-05-14,1972,1, ,01,04
10000100618,1978-09-23,1957,1, ,02,  
10000100619,1984-09-19,1960,1, ,03,02
10000100620,1971-06-23,1970,1,3,08,07
10000100621,1989-05-03,1966,0,1,14,06
10000100622,1988-04-17,1969,0,1,06,07
10000100623,1979-11-25,1965,1,1,07,01
10000100624,1982-12-25,1959,0,3,03,  
10000100625,1973-01-18,1954,0, ,11,02
10000100626,1989-12-21,1971,1, ,09,01
10000100627,1984-08-11,1967,1,1,11,01
10000100628,1980-02-02,1964,1,3,10,06
10000100629,1975-12-26,1961,0, ,08,04
10000100630,1988-06-20,1969,1,3,04,  
10000100631,1977-01-10,1970,1, ,10,04
10000100632,1978-11-15,1972,1, ,15,04
10000100633,1968-08-19,1954,1, ,15,07
10000100634,1977-11-19,1955,0,3,07,03
10000100635,1971-07-30,1939,0, ,14,04
10000100636,1984-03-13,1954,0,3,01,05
10000100637,1984-03-14,1950,0,2,09,07
10000100638,1978-07-31,1963,1, ,02,06
10000100639,1966-07-29,1964,0,1,15,07
10000100640,1979-12-14,1966,1,3,03,06
10000100641,1983-07-07,1968,0,3,07,07
10000100642,1988-12-23,1979,1,1,12,02
10000100643,1985-09-03,1945,1,2,08,05
10000100644,1983-08-03,1963,1,2,10,07
10000100645,1977-03-17,1957,0,3,09,04
10000100646,1993-11-23,1971,1,2,01,  
10000100647,1981-05-17,1956,1,1,04,03
10000100648,1972-05-04,1989,1,2,06,  
10000100649,1980-06-24,1979,1, ,02,02
10000100650,1977-06-29,1950,0,1,06,01
10000100651,1984-04-23,1961,1,1,02,07
10000100652,1979-05-01,1963,1,3,08,02
10000100653,1980-12-27,1975,0,1,14,03
10000100654,1984-07-13,1981,1,2,02,02
10000100655,1982-01-14,1976,0, ,15,04
10000100656,1982-07-18,1961,0,1,03,  
10000100657,1981-10-14,1939,1,1,04,03
10000100658,1985-07-02,1956,0,3,13,02
10000100659,1975-06-14,1962,1,1,15,05
10000100660,1980-05-05,1956,1,1,11,01
10000100661,1985-02-25,1980,1,1,09,03
10000100662,1979-06-29,1970,0,1,11,05
10000100663,1987-02-01,1950,1, ,05,06
10000100664,1975-07-30,1978,0,1,05,02
10000100665,1997-12-20,1970,0,2,01,  
10000100666,1972-05-09,1964,1,1,05,03
10000100667,1975-04-16,1953,1,2,15,04
10000100668,1978-10-21,1956,1, ,12,06
10000100669,1983-11-09,1959,0,2,03,01
10000100670,1984-12-27,1951,1,2,01,07
10000100671,1992-02-18,1955,1,1,02,02
10000100672,1990-10-31,1988,0,1,07,02
10000100673,1982-12-24,1960,1, ,09,04
10000100674,1982-10-13,1953,0,2,13,  
10000100675,1981-10-22,1965,1,1,04,04
10000100676,1984-11-23,1955,0,1,11,07
10000100677,1991-11-06,1971,0,1,04,03
10000100678,1968-03-05,1962,1,2,15,01
10000100679,1992-10-20,1955,1, ,09,03
10000100680,1984-07-20,1964,1,3,01,05
10000100681,1969-03-17,1940,0, ,07,05
10000100682,1975-08-12,1950,0,1,02,05
10000100683,1983-08-15,1942,1,2,06,06
10000100684,1977-09-17,1959,0,3,01,01
10000100685,1978-02-04,1965,1,2,04,06
10000100686,1984-11-13,1962,1,1,02,04
10000100687,1976-05-31,1966,0,2,08,  
10000100688,1974-10-11,1962,0,1,02,06
10000100689,1975-11-18,1961,1,1,03,03
10000100690,1980-02-03,1957,1,1,13,06
10000100691,1970-07-20,1964,0,3,03,01
10000100692,1976-03-19,1943,1, ,15,06
10000100693,1982-07-19,1958,1,2,15,01
10000100694,1986-06-22,1971,1,3,14,02
10000100695,1974-05-11,1968,0,2,02,01
10000100696,1977-10-03,1955,0,1,12,01
10000100697,1971-02-05,1955,1,1,08,05
10000100698,1976-11-23,1952,0,3,06,04
10000100699,1986-02-13,1943,0,1,04,03
10000100700,1992-12-22,1952,0, ,13,04
10000100701,1982-10-30,1961,0, ,05,02
10000100702,1976-02-22,1962,1, ,14,01
10000100703,1993-11-10,1947,1,2,  ,05
10000100704,1968-10-14,1964,1,2,14,02
10000100705,1979-05-22,1959,1,3,04,06
10000100706,1976-06-30,1961,0,2,13,03
10000100707,1985-03-16,1978,1, ,01,05
10000100708,1988-08-11,1956,1,2,14,  
10000100709,1986-01-28,1950,1,1,12,05
10000100710,1981-02-26,1964,1,3,01,04
10000100711,1978-11-23,1969,1,2,02,07
10000100712,1981-05-18,1969,1,3,11,06
10000100713,1987-01-07,1947,1,1,05,  
10000100714,1983-02-06,1972,1, ,04,07
10000100715,1974-04-30,1955,0, ,14,04
10000100716,1982-10-13,1974,0, ,04,03
10000100717,1978-12-18,1969,1,3,13,01
10000100718,1988-03-09,1955,0,3,05,01
10000100719,1991-02-09,1950,0, ,03,  
10000100720,1975-07-27,1972,1,3,02,03
10000100721,1973-01-14,1980,1, ,01,  
10000100722,1988-02-01,1968,1,2,04,04
10000100723,1997-09-14,1973,1, ,10,  
10000100724,1978-04-03,1966,1,1,07,01
10000100725,1988-01-12,1966,1,2,  ,05
10000100726,1975-07-22,1958,0,1,02,03
10000100727,1984-09-22,1971,1,1,14,07
10000100728,1982-01-20,1936,1,2,05,05
10000100729,1981-04-06,1963,1,3,02,01
10000100730,1964-07-25,1980,0,3,09,  
10000100731,1985-08-10,1959,0,3,03,04
10000100732,1983-04-04,1964,1,2,09,01
10000100733,1974-08-12,1953,0,2,04,06
10000100734,1976-07-07,1955,1,2,09,02
10000100735,1976-08-27,1954,1,2,  ,03
10000100736,1965-07-06,1984,1,1,04,03
10000100737,1971-12-19,1971,0,1,12,07
10000100738,1983-02-21,1958,0,3,09,03
10000100739,1985-10-07,1954,0, ,06,  
10000100740,1976-12-02,1955,1,2,07,05
10000100741,1983-11-07,1965,1,1,06,06
10000100742,1974-05-18,1954,1,2,01,07
10000100743,1980-01-24,1968,1, ,10,04
10000100744,1991-08-21,1941,1,1,05,04
10000100745,1984-03-13,1962,0,3,01,05
10000100746,1980-09-28,1965,1,1,02,05
10000100747,1984-04-28,1966,0,3,09,01
10000100748,1982-02-14,1967,1,1,11,01
10000100749,1967-10-20,1962,0,1,04,  
10000100750,1970-08-14,1968,0,1,08,03
10000100751,1968-10-23,1974,1,3,08,02
10000100752,1988-07-11,1977,0,3,02,02
10000100753,1982-10-09,1956,0,1,12,05
10000100754,1978-10-10,1965,1,1,04,01
10000100755,1975-10-29,1940,1,3,14,04
10000100756,1980-08-16,1943,1,3,03,01
10000100757,1987-10-15,1972,1,1,08,05
10000100758,1972-03-29,1962,0,1,04,03
10000100759,1994-06-30,1963,1,3,05,07
10000100760,1977-06-17,1961,0,2,03,  
10000100761,1986-12-23,1967,0, ,13,04
10000100762,1975-11-18,1989,0,1,  ,05
10000100763,1983-12-14,1974,0,2,08,01
10000100764,1984-12-15,1961,0,1,01,03
10000100765,1977-04-25,1954,0, ,03,06
10000100766,1979-08-05,1971,1,3,15,04
10000100767,1987-07-26,1964,0,1,12,02
10000100768,1982-11-07,1966,1, ,  ,04
10000100769,1987-08-05,1966,0, ,08,07
10000100770,1962-04-11,1969,0, ,08,07
10000100771,1968-02-20,1952,1,3,08,01
10000100772,1983-03-21,1961,1,2,06,  
10000100773,1982-07-20,1958,1, ,10,01
10000100774,1969-11-06,1967,1,3,07,06
10000100775,1988-05-15,1954,1,1,02,02
10000100776,1981-05-09,1940,1,3,12,05
10000100777,1967-11-12,1967,0,3,01,  
10000100778,1984-05-24,1963,1,1,01,  
10000100779,1979-02-15,1955,1,2,13,03
10000100780,1973-09-02,1953,0,3,09,01
10000100781,1976-01-30,1970,0,3,  ,02
10000100782,1981-02-25,1957,1,1,14,06
10000100783,1986-11-22,1956,1,1,10,  
10000100784,1984-06-27,1953,0,3,02,  
10000100785,1976-11-24,1949,1,1,04,03
10000100786,1972-07-27,1949,1, ,06,06
10000100787,1979-05-19,1960,0,1,14,  
10000100788,1968-12-16,1964,1,2,11,05
10000100789,1978-07-06,1970,1, ,13,01
10000100790,1978-04-28,1954,1,2,10,02
10000100791,1983-04-06,1972,0, ,15,04
10000100792,1984-02-29,1953,0,3,06,07
10000100793,1980-07-03,1973,0,3,  ,05
10000100794,1978-07-22,1960,0,1,03,07
10000100795,1989-01-14,1960,0,3,02,01
10000100796,1979-06-28,1953,1, ,15,03
10000100797,1985-10-16,1974,1,1,02,07
10000100798,1989-05-16,1962,1,1,15,  
10000100799,1978-01-16,1952,0,2,09,02
10000100800,1983-10-22,1976,1, ,11,01
10000100801,1986-08-18,1959,0,3,01,02
10000100802,1971-09-10,1949,0,3,09,05
10000100803,1981-09-21,1968,1,3,14,06
10000100804,1981-11-01,1986,1,3,09,01
10000100805,1992-05-20,1962,0,3,02,04
10000100806,1979-11-22,1970,0,3,13,07
10000100807,1975-06-03,1965,0,3,05,06
10000100808,1983-07-18,1939,1, ,06,01
10000100809,1977-01-10,1974,1, ,11,06
10000100810,1976-08-26,1973,1,1,  ,01
10000100811,1993-01-13,1960,0, ,  ,04
10000100812,1978-09-16,1952,0,1,04,05
10000100813,1977-08-11,1952,0,1,01,03
10000100814,1975-06-19,1954,0,3,04,05
10000100815,1983-04-17,1969,0,1,08,02
10000100816,1989-02-12,1971,1,1,02,06
10000100817,1973-03-14,1955,0,2,  ,05
10000100818,1980-06-04,1973,0,2,13,02
10000100819,1985-07-07,1964,1,1,04,06
10000100820,1976-02-03,1939,0,3,03,01
10000100821,1972-03-10,1958,0,1,15,02
10000100822,1985-02-22,1946,1,1,01,03
10000100823,1978-01-20,1956,1,2,11,06
10000100824,1971-07-29,1972,1,2,14,02
10000100825,1984-12-05,1957,1,3,  ,04
10000100826,1969-08-22,1945,0,3,15,07
10000100827,1988-06-03,1961,0,1,06,05
10000100828,1991-06-07,1962,0, ,11,06
10000100829,1984-05-30,1963,1,1,11,05
10000100830,1984-05-05,1970,0,2,14,07
10000100831,1971-10-19,1959,1, ,07,01
10000100832,1969-03-18,1951,1,1,01,07
10000100833,1985-09-16,1962,1,2,15,04
10000100834,1986-11-20,1970,0,3,03,03
10000100835,1987-10-05,1966,1, ,  ,01
10000100836,1973-01-06,1966,1,1,08,05
10000100837,1979-02-01,1973,1,3,  ,07
10000100838,1978-04-16,1962,0,1,04,01
10000100839,1986-02-14,1971,0,1,08,  
10000100840,1985-06-16,1952,0, ,04,06
10000100841,1987-06-18,1964,1, ,04,  
10000100842,1988-06-27,1965,1, ,01,01
10000100843,1978-03-21,1955,1,1,  ,05
10000100844,1981-09-22,1980,0,1,12,02
10000100845,1987-04-27,1962,0,3,09,01
10000100846,1973-01-18,1974,0,1,03,01
10000100847,1987-08-17,1962,0,3,03,  
10000100848,1978-02-26,1949,1,1,11,01
10000100849,1983-09-17,1970,0, ,11,06
10000100850,1977-06-10,1944,1,2,14,07
10000100851,1974-08-14,1961,0,3,13,04
10000100852,1978-01-12,1959,1,1,01,07
10000100853,1983-08-20,1971,0, ,15,02
10000100854,1979-11-11,1969,1,2,04,03
10000100855,1981-03-29,1956,0, ,07,07
10000100856,1975-01-01,1971,0,1,08,07
10000100857,1969-11-27,1969,1,2,06,02
10000100858,1990-11-26,1960,1,3,06,05
10000100859,1985-06-10,1954,0,1,12,  
10000100860,1968-08-14,1951,0,2,03,03
10000100861,1973-12-21,1972,1,2,04,04
10000100862,1982-09-06,1961,1,1,01,01
10000100863,1976-04-11,1965,0,1,01,01
10000100864,1990-03-31,1955,1,3,02,  
10000100865,1989-07-12,1951,0,1,08,01
10000100866,1981-06-21,1957,1, ,11,03
10000100867,1979-05-21,1957,1,1,10,04
10000100868,1974-04-03,1946,0,1,15,06
10000100869,1972-11-11,1970,0,3,08,05
10000100870,1985-05-08,1955,1,1,03,04
10000100871,1991-04-19,1965,0, ,05,04
10000100872,1980-05-27,1958,1,1,15,03
10000100873,1965-07-01,1966,0, ,06,07
10000100874,1971-07-14,1961,1,3,09,03
10000100875,1984-02-03,1963,1,3,04,  
10000100876,1979-06-10,1965,1,2,06,07
10000100877,1978-01-04,1950,0,1,02,03
10000100878,1973-09-07,1956,1,3,11,07
10000100879,1974-11-21,1962,0, ,  ,07
10000100880,1979-02-20,1966,0, ,02,02
10000100881,1976-01-13,1948,1,2,05,06
10000100882,1993-09-03,1960,0,2,04,06
10000100883,1976-12-18,1951,1,3,12,07
10000100884,1985-01-30,1944,1,3,10,05
10000100885,1983-04-23,1957,0,3,15,01
10000100886,1978-12-27,1965,0,1,09,06
10000100887,1989-11-23,1975,1,1,04,01
10000100888,1988-09-13,1965,1,1,11,06
10000100889,1978-06-03,1961,0,3,05,06
10000100890,1985-04-29,1955,0,1,02,  
10000100891,1978-05-27,1952,1,1,14,04
10000100892,1985-02-08,1953,0,2,04,04
10000100893,1976-12-03,1965,0,3,  ,04
10000100894,1982-12-14,1965,0,3,10,05
10000100895,1976-07-08,1959,0,2,03,02
10000100896,1975-11-01,1960,1,2,03,  
10000100897,1983-11-25,1946,1,3,11,05
10000100898,1984-10-06,1952,1,2,01,04
10000100899,1985-01-30,1950,1,2,01,05
10000100900,1985-04-28,1949,1,2,13,  
10000100901,1988-10-31,1961,0,1,08,01
10000100902,1991-02-12,1969,1,3,01,05
10000100903,1985-11-17,1948,0,1,02,03
10000100904,1976-03-30,1937,1,2,02,01
10000100905,1990-03-15,1958,1, ,11,  
10000100906,1984-11-10,1959,0,2,03,03
10000100907,1971-05-02,1963,1,2,08,  
10000100908,1976-10-06,1964,0,1,01,03
10000100909,1982-10-14,1960,1,3,11,01
10000100910,1981-03-13,1964,1,2,02,02
10000100911,1974-09-01,1946,0,2,01,07
10000100912,1977-12-05,1965,0,1,14,01
10000100913,1976-12-27,1975,0, ,04,04
10000100914,1994-06-09,1964,1, ,06,05
10000100915,1988-08-09,1967,0,2,01,01
10000100916,1984-11-29,1962,1,1,11,  
10000100917,1974-05-15,1965,1, ,15,02
10000100918,1977-05-19,1952,1,2,07,02
10000100919,1986-08-13,1971,0,3,09,02
10000100920,1973-08-30,1959,1,2,05,02
10000100921,1980-12-14,1955,0,1,14,  
10000100922,1974-12-12,1960,0, ,15,03
10000100923,1964-02-22,1961,0,2,08,01
10000100924,1985-08-14,1951,0,3,05,01
10000100925,1979-03-20,1947,1,1,05,01
10000100926,1987-08-15,1953,0, ,07,04
10000100927,1980-12-30,1969,0,1,02,01
10000100928,1986-08-17,1940,0,1,11,  
10000100929,1976-02-27,1968,1,2,04,  
10000100930,1994-11-17,1959,1, ,07,01
10000100931,1982-07-02,1960,1, ,09,05
10000100932,1972-04-30,1961,1,1,02,05
10000100933,1983-09-02,1966,0,3,12,  
10000100934,1983-01-31,1952,1,3,02,07
10000100935,1989-12-10,1973,1,1,01,06
10000100936,1980-03-23,1955,1, ,14,  
10000100937,1980-05-11,1956,1,1,09,04
10000100938,1981-07-17,1963,1,1,02,01
10000100939,1970-06-14,1946,0,3,07,01
10000100940,1980-12-04,1980,0,1,  ,04
10000100941,1972-01-13,1948,0, ,07,01
10000100942,1964-04-27,1952,0,3,12,  
10000100943,1968-08-14,1964,1,1,09,07
10000100944,1984-08-25,1951,0,1,15,01
10000100945,1979-11-30,1955,0,2,12,07
10000100946,1983-05-16,1962,0,1,13,05
10000100947,1970-07-20,1951,0,1,  ,05
10000100948,1988-06-13,1967,1,3,06,  
10000100949,1986-04-22,1976,0,1,13,03
10000100950,1970-01-16,1961,0,1,07,01
10000100951,1984-05-24,1962,0,2,02,  
10000100952,1987-04-09,1962,1, ,04,01
10000100953,1982-02-02,1964,0,1,01,06
10000100954,1980-01-26,1967,1,1,  ,07
10000100955,1979-04-28,1971,0,2,14,01
10000100956,1978-12-29,1953,1,1,15,06
10000100957,1991-03-18,1955,1,3,09,06
10000100958,1981-01-09,1963,1, ,10,07
10000100959,1970-07-24,1966,1,3,09,06
10000100960,1980-05-14,1977,1, ,09,05
10000100961,1970-06-04,1957,0,2,05,06
10000100962,1983-05-12,1960,0,1,02,01
10000100963,1985-04-28,1981,0,3,03,01
10000100964,1973-12-13,1964,1,1,14,04
10000100965,1990-12-18,1985,0,3,05,02
10000100966,1972-07-31,1957,0,1,14,  
10000100967,1976-11-04,1967,1,1,05,06
10000100968,1963-08-20,1974,0,3,04,02
10000100969,1971-04-15,1973,1,1,10,07
10000100970,1985-07-16,1949,0,1,05,  
10000100971,1977-05-11,1953,0,2,04,03
10000100972,1979-05-21,1970,0, ,06,05
10000100973,1982-07-02,1959,0,1,02,04
10000100974,1987-12-23,1950,0, ,03,01
10000100975,1982-08-06,1974,1,1,13,06
10000100976,1980-02-05,1973,1,1,04,07
10000100977,1985-10-31,1954,1,1,05,  
