"user_id","account_start_date","birth_year","gender","marital_status","individual_income_segment_code","family_income_segment_code","account_age","label"
"10000078139","1982-12-11",1981,1,1,1,-1,3,0
"10000078263","1985-01-17",1973,1,3,10,-1,3,0
"10000078297","1977-06-19",1951,1,3,3,-1,4,0
"10000078484","1968-03-28",1955,0,1,3,-1,5,0
"10000078510","1988-06-28",1974,1,3,13,-1,3,0
"10000079197","1981-08-25",1975,1,2,4,-1,3,0
"10000079287","1982-06-21",1960,0,3,3,-1,3,0
"10000079307","1974-01-08",1968,1,2,1,-1,4,0
"10000079362","1994-03-21",1975,0,1,4,-1,2,0
"10000079608","1983-02-12",1960,0,1,6,-1,3,0
"10000079910","1981-10-19",1972,1,3,5,-1,3,0
"10000080373","1984-02-09",1943,1,1,2,-1,3,0
"10000080735","1978-08-01",1950,0,3,10,-1,3,0
"10000081054","1985-03-30",1971,0,1,13,-1,3,0
"10000081111","1969-07-03",1954,0,2,10,-1,4,0
"10000081125","1981-11-02",1978,1,1,10,-1,3,0
"10000081128","1986-07-07",1941,1,2,3,-1,3,0
"10000081187","1995-05-19",1955,0,1,12,-1,2,1
"10000081239","1975-09-11",1964,1,1,4,-1,4,0
"10000081254","1975-12-17",1953,0,3,9,-1,4,0
"10000081516","1973-07-10",1950,0,3,15,-1,4,0
"10000082043","1981-10-29",1965,1,2,6,-1,3,0
"10000082123","1984-02-23",1961,0,2,8,-1,3,0
"10000082157","1974-11-15",1944,1,1,1,-1,4,0
"10000082294","1984-02-11",1965,1,1,5,-1,3,0
"10000082851","1982-08-10",1957,0,1,3,-1,3,0
"10000083032","1972-08-16",1972,1,2,5,-1,4,0
"10000083303","1983-07-08",1964,1,1,11,-1,3,0
"10000083402","1993-11-13",1961,0,2,11,-1,2,1
"10000083519","1978-11-02",1949,0,1,14,-1,3,0
"10000083631","1959-09-04",1963,0,3,13,-1,5,0
"10000083928","1969-09-02",1954,1,1,2,-1,4,0
"10000084150","1972-11-06",1966,1,1,7,-1,4,0
"10000084303","1978-09-07",1970,0,3,2,-1,3,0
"10000084473","1990-11-07",1960,1,3,11,-1,2,0
"10000084710","1978-07-05",1965,1,2,4,-1,4,0
"10000085030","1969-03-06",1958,0,3,1,-1,4,0
"10000085168","1977-08-17",1957,0,3,8,-1,4,0
"10000085287","1980-07-27",1983,1,1,10,-1,3,0
"10000085309","1987-05-07",1958,0,3,11,-1,3,0
"10000085401","1980-08-16",1965,0,2,8,-1,3,0
"10000085420","1992-11-28",1958,0,3,1,-1,2,0
"10000085724","1984-11-14",1955,1,1,3,-1,3,0
"10000085803","1977-08-16",1962,0,3,11,-1,4,0
"10000086036","1977-02-08",1952,0,2,5,-1,4,0
"10000086040","1979-01-16",1955,1,2,11,-1,3,1
"10000086059","1968-08-25",1941,0,1,6,-1,4,0
"10000087160","1976-01-10",1954,1,1,14,-1,4,1
"10000087413","1990-06-08",1963,1,1,6,-1,2,0
"10000087853","1982-03-18",1945,1,1,3,-1,3,0
"10000088273","1982-02-01",1964,0,2,12,-1,3,0
"10000088288","1971-03-14",1974,1,1,15,-1,4,0
"10000088695","1974-07-28",1976,1,1,13,-1,4,0
"10000088730","1975-08-30",1967,0,3,10,-1,4,0
"10000088897","1978-07-26",1950,0,1,6,-1,3,0
"10000088969","1990-10-20",1954,1,1,2,-1,2,0
"10000089516","1972-09-04",1965,1,1,1,-1,4,0
"10000090068","1987-05-11",1944,0,1,3,-1,3,0
"10000090153","1987-07-24",1951,0,3,5,-1,3,0
"10000090158","1985-04-21",1947,0,1,3,-1,3,0
"10000090165","1985-09-04",1957,1,2,2,-1,3,0
"10000090917","1973-02-08",1974,1,1,13,-1,4,0
"10000091038","1980-06-16",1971,1,1,10,-1,3,0
"10000091333","1990-03-12",1950,1,2,5,-1,2,0
"10000091336","1976-02-12",1950,0,1,4,-1,4,0
"10000091519","1986-02-28",1960,1,3,11,-1,3,0
"10000091720","1983-10-29",1968,0,2,4,-1,3,0
"10000091842","1989-07-30",1965,1,2,4,-1,2,0
"10000091880","1981-04-14",1958,0,2,11,-1,3,0
"10000092171","1976-06-20",1960,0,3,14,-1,4,0
"10000092176","1985-01-28",1961,0,2,11,-1,3,0
"10000092472","1986-06-10",1951,0,1,7,-1,3,0
"10000092998","1992-01-14",1978,0,3,10,-1,2,0
"10000093052","1976-03-19",1941,0,1,5,-1,4,0
"10000093173","1980-11-16",1961,1,1,7,-1,3,0
"10000093377","1980-10-14",1957,0,3,14,-1,3,0
"10000093409","1970-12-13",1981,0,1,9,-1,4,0
"10000093414","1984-03-26",1943,1,1,12,-1,3,0
"10000093450","1995-05-10",1957,0,2,11,-1,2,0
"10000093778","1984-11-19",1948,1,3,-1,-1,3,0
"10000094190","1976-07-15",1969,1,1,4,-1,4,0
"10000094250","1988-02-09",1972,0,1,11,-1,3,0
"10000094451","1984-05-02",1962,0,3,8,-1,3,0
"10000095021","1986-08-22",1960,0,3,11,-1,3,0
"10000095178","1978-09-30",1955,1,3,11,-1,3,0
"10000095607","1972-09-24",1955,0,3,2,-1,4,0
"10000095826","1974-11-26",1941,0,2,10,-1,4,0
"10000096033","1975-03-24",1939,1,3,2,-1,4,0
"10000096124","1979-07-22",1959,1,2,5,-1,3,0
"10000096138","1988-06-15",1961,1,1,11,-1,3,0
"10000096408","1980-11-06",1974,0,2,10,-1,3,0
"10000096825","1987-07-27",1974,0,1,7,-1,3,1
"10000096827","1979-08-29",1948,0,3,14,-1,3,0
"10000097153","1980-06-04",1960,1,1,6,-1,3,0
"10000097248","1970-01-20",1967,0,1,12,-1,4,0
"10000097260","1976-12-09",1975,1,3,11,-1,4,0
"10000097301","1983-03-04",1948,1,2,2,-1,3,0
"10000097811","1985-07-21",1945,0,3,11,-1,3,0
"10000097821","1984-01-28",1971,0,3,6,-1,3,0
"10000097955","1974-02-15",1955,0,1,3,-1,4,0
"10000098166","1983-05-09",1940,0,2,2,-1,3,0
"10000098625","1992-03-24",1973,0,1,13,-1,2,0
"10000098631","1974-06-05",1954,1,3,4,-1,4,0
"10000098952","1992-06-14",1966,1,1,1,-1,2,1
"10000099136","1980-02-26",1945,1,3,11,-1,3,0
"10000099277","1983-08-31",1960,0,3,1,-1,3,0
"10000099597","1964-04-06",1934,1,3,12,-1,5,0
"10000099612","1986-11-23",1961,1,2,2,-1,3,0
"10000099694","1988-01-21",1946,0,1,2,-1,3,0
"10000099808","1978-02-13",1958,1,1,14,-1,4,0
"10000100131","1969-11-27",1948,0,2,12,-1,4,0
"10000100174","1972-12-30",1978,0,1,2,-1,4,0
"10000100485","1984-01-22",1973,0,3,10,-1,3,0
"10000100921","1980-12-14",1955,0,1,14,-1,3,0
"10000101298","1976-02-06",1945,0,3,15,-1,4,0
"10000101484","1978-08-15",1952,0,3,2,-1,3,0
"10000101685","1983-02-17",1959,1,1,14,-1,3,0
"10000101693","1983-09-17",1963,0,1,1,-1,3,0
"10000101830","1982-03-24",1956,1,1,10,-1,3,0
"10000102032","1983-02-05",1958,0,2,4,-1,3,0
"10000102063","1984-10-04",1968,0,1,2,-1,3,0
"10000102479","1982-07-05",1946,0,2,4,-1,3,0
"10000102670","1982-05-30",1962,0,3,5,-1,3,0
"10000102671","1975-06-18",1966,0,1,3,-1,4,0
"10000102997","1989-04-22",1976,1,2,7,-1,2,1
"10000104487","1986-07-13",1972,0,2,13,-1,3,1
"10000104700","1977-05-27",1950,1,2,13,-1,4,0
"10000104708","2000-05-08",1961,0,1,6,-1,1,0
"10000104823","1977-02-26",1951,0,2,4,-1,4,1
"10000104847","1972-09-24",1953,1,3,13,-1,4,0
"10000105284","1981-11-07",1967,0,1,7,-1,3,0
"10000105387","1977-10-10",1948,0,3,10,-1,4,1
"10000106174","1990-02-12",1954,0,1,3,-1,2,0
"10000106269","1979-12-29",1970,0,3,14,-1,3,0
"10000106275","1975-06-23",1971,0,1,15,-1,4,0
"10000106348","1976-09-26",1955,1,1,1,-1,4,0
"10000106495","1972-01-12",1940,1,1,3,-1,4,0
"10000106952","1986-06-15",1959,1,1,10,-1,3,1
"10000107059","1981-06-22",1957,0,2,13,-1,3,0
"10000000077","1987-11-12",1945,0,3,-1,-1,3,0
"10000005270","1978-05-19",1940,0,1,-1,-1,4,0
"10000007275","1980-08-27",1954,1,1,-1,-1,3,0
"10000007869","1970-04-02",1957,1,2,-1,-1,4,0
"10000010760","1998-10-10",1964,0,3,-1,-1,1,1
"10000011800","1993-03-08",1948,1,2,-1,-1,2,0
"10000020899","1990-10-12",1946,0,1,-1,-1,2,0
"10000021002","1983-03-26",1951,1,2,-1,-1,3,0
"10000023003","1976-06-29",1958,0,3,-1,-1,4,0
"10000024830","1992-05-30",1978,0,1,-1,-1,2,0
"10000025865","1982-02-15",1953,1,2,-1,-1,3,0
"10000026346","1979-05-16",1952,1,2,-1,-1,3,0
"10000028914","1986-09-21",1952,1,1,-1,-1,3,0
"10000029339","1978-08-24",1964,0,3,-1,-1,3,1
"10000047485","1981-02-13",1958,1,1,-1,-1,3,0
"10000048028","1983-01-29",1967,1,3,-1,-1,3,0
"10000048720","1978-09-22",1954,1,1,-1,-1,3,0
"10000052168","1987-04-09",1967,1,1,-1,-1,3,0
"10000052523","1980-10-19",1953,0,1,-1,-1,3,0
"10000056147","1996-12-25",1953,1,2,-1,-1,2,1
"10000056769","1988-03-08",1957,1,2,-1,-1,3,0
"10000061141","1978-12-23",1957,1,3,-1,-1,3,0
"10000061842","1983-04-02",1948,1,2,-1,-1,3,0
"10000062590","1991-11-13",1963,1,3,-1,-1,2,0
"10000063514","1991-07-23",1956,1,1,-1,-1,2,0
"10000065277","1977-03-05",1960,0,2,-1,-1,4,0
"10000066673","1982-03-10",1953,1,1,-1,-1,3,0
"10000069192","1986-05-16",1949,1,3,-1,-1,3,0
"10000073825","1981-10-10",1963,1,1,-1,-1,3,0
"10000074143","1980-12-15",1962,0,1,-1,-1,3,0
"10000075637","1989-02-17",1947,1,1,-1,-1,2,0
"10000077515","1989-12-18",1964,0,1,-1,-1,2,0
"10000077877","1990-10-04",1962,1,2,-1,-1,2,0
"10000078706","1991-02-22",1975,1,3,-1,-1,2,0
"10000086435","1980-01-24",1960,0,3,-1,-1,3,0
"10000088068","1979-06-18",1968,1,2,-1,-1,3,0
"10000089491","1987-03-03",1961,1,2,-1,-1,3,0
"10000091805","1976-07-14",1964,1,1,-1,-1,4,0
"10000095882","1980-09-11",1952,1,1,-1,-1,3,0
"10000096299","1973-02-09",1950,0,3,-1,-1,4,1
"10000096710","1983-11-02",1972,1,3,-1,-1,3,0
"10000097203","1986-02-19",1967,0,3,-1,-1,3,0
"10000097341","1974-11-22",1950,1,1,-1,-1,4,1
"10000101588","1973-07-14",1960,1,3,-1,-1,4,0
"10000102374","1983-09-15",1970,1,1,-1,-1,3,0
"10000106586","1988-05-06",1955,0,1,-1,-1,3,0
"10000000161","1971-07-04",1969,1,-1,3,7,4,0
"10000000308","1977-01-28",1961,0,-1,4,7,4,0
"10000000312","1984-11-24",1959,1,-1,8,2,3,0
"10000000642","1977-11-29",1964,1,-1,3,2,4,0
"10000000738","1976-10-11",1951,0,-1,11,6,4,1
"10000000771","1990-01-11",1959,1,-1,12,7,2,0
"10000000884","1983-02-02",1951,0,-1,2,7,3,0
"10000001321","1971-02-28",1964,0,-1,6,1,4,0
"10000001225","1988-12-20",1951,1,-1,7,-1,2,0
"10000001405","1984-06-07",1946,0,-1,8,2,3,0
"10000001519","1988-06-23",1970,1,-1,13,6,3,0
"10000001654","1973-02-13",1972,1,-1,5,7,4,0
"10000001937","1969-05-06",1973,1,-1,2,1,4,0
"10000002083","1974-07-13",1970,1,-1,1,3,4,0
"10000002106","1982-11-12",1967,1,-1,9,2,3,0
"10000002190","1976-08-12",1953,1,-1,1,4,4,0
"10000002285","1979-07-27",1953,1,-1,13,3,3,0
"10000002400","1976-08-24",1970,1,-1,3,7,4,0
"10000002435","1980-04-24",1951,1,-1,7,-1,3,0
"10000002646","1974-11-14",1957,1,-1,3,3,4,0
"10000002810","1971-08-20",1963,1,-1,2,5,4,0
"10000002882","1980-06-21",1953,1,-1,15,7,3,0
"10000003167","1983-09-30",1962,1,-1,2,7,3,0
"10000003298","1988-02-25",1954,0,-1,15,5,3,0
"10000003511","1973-08-04",1952,0,-1,14,3,4,0
"10000003472","1978-12-25",1970,1,-1,11,-1,3,0
"10000003655","1981-04-13",1981,0,-1,5,6,3,0
"10000003589","1983-09-07",1971,1,-1,9,-1,3,0
"10000003761","1972-12-04",1973,0,-1,3,5,4,0
"10000003841","1984-08-31",1961,0,-1,6,7,3,0
"10000003955","1974-09-18",1967,1,-1,14,7,4,0
"10000003965","1993-03-13",1967,0,-1,14,6,2,0
"10000004185","1971-05-22",1956,1,-1,8,6,4,0
"10000004216","1988-11-08",1972,1,-1,6,4,2,1
"10000004494","1984-11-16",1974,1,-1,11,5,3,0
"10000004732","1976-09-19",1962,1,-1,9,7,4,0
"10000004860","1980-11-05",1959,1,-1,10,7,3,0
"10000004975","1975-12-13",1963,1,-1,1,1,4,0
"10000005058","1983-02-02",1973,0,-1,15,1,3,1
"10000005091","1981-01-11",1958,1,-1,5,3,3,0
"10000005424","1971-02-24",1956,0,-1,12,6,4,0
"10000005630","1978-07-24",1940,0,-1,2,1,3,0
"10000005740","1974-07-28",1963,1,-1,9,2,4,0
"10000005742","1977-11-15",1965,1,-1,1,1,4,0
"10000005753","1986-08-29",1969,0,-1,1,1,3,0
"10000005759","1964-10-11",1953,0,-1,4,4,5,0
"10000005866","1983-09-08",1964,1,-1,10,7,3,1
"10000006099","1977-08-30",1965,0,-1,6,6,4,0
"10000006029","1979-03-31",1961,1,-1,4,-1,3,0
"10000006256","1981-08-25",1969,0,-1,11,3,3,0
"10000006325","1986-04-21",1976,0,-1,11,4,3,0
"10000006257","1981-04-11",1976,1,-1,4,-1,3,0
"10000006650","1994-05-30",1941,0,-1,1,1,2,1
"10000006839","1976-07-21",1958,0,-1,1,2,4,1
"10000007089","1977-07-23",1959,1,-1,2,4,4,0
"10000007185","1993-08-20",1974,1,-1,12,1,2,0
"10000007206","1979-06-28",1968,1,-1,2,2,3,0
"10000007320","1995-07-29",1966,0,-1,14,4,2,0
"10000007613","1983-04-14",1953,0,-1,12,5,3,0
"10000007643","1977-01-01",1967,0,-1,8,6,4,0
"10000008078","1986-12-04",1953,0,-1,14,7,3,0
"10000008481","1979-09-17",1945,1,-1,1,4,3,0
"10000008498","1993-01-08",1939,0,-1,10,4,2,0
"10000008530","1983-09-18",1966,0,-1,5,1,3,0
"10000008724","1967-03-25",1963,1,-1,2,2,5,0
"10000008735","1972-01-07",1970,0,-1,2,4,4,0
"10000008754","1985-09-07",1953,1,-1,11,6,3,0
"10000008711","1981-06-29",1951,0,-1,1,-1,3,0
"10000008879","1970-09-26",1953,1,-1,15,6,4,0
"10000009060","1981-01-07",1971,1,-1,13,1,3,0
"10000009102","1977-07-08",1948,0,-1,1,7,4,0
"10000009306","1985-12-21",1951,1,-1,9,7,3,0
"10000009638","1983-03-21",1972,1,-1,7,1,3,0
"10000009649","1989-05-03",1967,0,-1,6,6,2,0
"10000009746","1973-09-06",1965,0,-1,8,5,4,0
"10000010176","1979-01-15",1962,1,-1,6,1,3,0
"10000010125","1969-12-31",1969,1,-1,5,-1,4,0
"10000010143","1985-03-26",1952,0,-1,8,-1,3,0
"10000010451","1980-10-31",1970,1,-1,7,-1,3,0
"10000010588","1977-05-11",1949,0,-1,1,1,4,0
"10000010662","1988-04-02",1965,0,-1,14,1,3,0
"10000010711","1971-01-15",1970,0,-1,12,1,4,0
"10000010726","1977-03-13",1958,1,-1,15,1,4,0
"10000010988","1977-05-20",1950,0,-1,2,4,4,0
"10000011074","1990-04-28",1948,0,-1,6,1,2,0
"10000011087","1977-02-12",1960,0,-1,9,1,4,0
"10000011107","1978-08-02",1970,1,-1,2,6,3,0
"10000011015","1978-12-04",1960,0,-1,6,-1,3,0
"10000011212","1982-04-18",1971,1,-1,14,2,3,0
"10000011435","1979-07-08",1967,1,-1,8,1,3,0
"10000011552","1986-04-21",1971,0,-1,13,4,3,0
"10000011651","1982-12-14",1978,0,-1,2,2,3,0
"10000011769","1988-01-28",1953,0,-1,8,6,3,0
"10000011969","1977-05-02",1968,0,-1,1,6,4,0
"10000011892","1979-06-03",1953,1,-1,2,-1,3,0
"10000012062","1973-05-27",1964,1,-1,12,4,4,0
"10000012101","1985-06-10",1955,1,-1,11,4,3,0
"10000012207","1987-10-18",1982,0,-1,14,6,3,0
"10000012270","1984-08-30",1969,1,-1,6,7,3,0
"10000012297","1977-01-24",1972,0,-1,8,3,4,0
"10000012312","1990-09-21",1962,0,-1,1,1,2,0
"10000012378","1982-07-03",1967,1,-1,12,7,3,0
"10000012434","1988-01-15",1965,1,-1,15,5,3,0
"10000012392","1973-05-11",1958,1,-1,15,-1,4,0
"10000012522","1984-05-13",1962,0,-1,4,1,3,0
"10000012662","1984-07-07",1960,0,-1,5,1,3,0
"10000012739","1987-06-01",1955,1,-1,1,6,3,0
"10000013036","1978-05-15",1942,0,-1,12,6,4,0
"10000013362","1983-04-29",1959,1,-1,1,4,3,0
"10000013376","1985-10-31",1955,0,-1,15,2,3,0
"10000013386","1976-12-28",1971,1,-1,9,1,4,0
"10000013619","1986-06-25",1944,0,-1,11,5,3,0
"10000013643","1990-07-11",1964,1,-1,15,1,2,0
"10000013846","1976-06-22",1958,0,-1,3,-1,4,0
"10000013895","1982-07-18",1966,1,-1,14,-1,3,0
"10000014093","1979-08-03",1961,0,-1,15,4,3,0
"10000014179","1975-11-04",1976,1,-1,8,7,4,0
"10000014216","1993-03-21",1949,0,-1,3,6,2,0
"10000014322","1987-06-03",1957,1,-1,8,1,3,0
"10000014430","1989-12-21",1958,0,-1,14,1,2,0
"10000014488","1971-07-26",1972,0,-1,5,3,4,0
"10000014545","1990-06-22",1954,0,-1,2,6,2,0
"10000014638","1972-05-15",1952,1,-1,1,6,4,0
"10000014674","1989-06-11",1962,1,-1,13,-1,2,1
"10000014823","1969-05-28",1955,1,-1,2,5,4,0
"10000014951","1980-08-02",1962,1,-1,10,7,3,0
"10000015081","1973-04-13",1957,0,-1,10,3,4,0
"10000015084","1977-12-06",1976,0,-1,14,3,4,0
"10000015087","1973-02-13",1970,1,-1,6,3,4,0
"10000015310","1975-07-18",1987,1,-1,6,3,4,0
"10000015416","1972-01-28",1966,1,-1,15,3,4,0
"10000015437","1975-01-17",1956,1,-1,4,-1,4,0
"10000015541","1974-07-09",1944,1,-1,10,1,4,0
"10000015476","1976-11-26",1961,0,-1,14,-1,4,0
"10000015540","1980-04-30",1951,0,-1,1,-1,3,0
"10000015755","1975-07-07",1960,0,-1,7,1,4,0
"10000016050","1977-07-04",1961,1,-1,2,1,4,0
"10000016079","1979-10-05",1953,0,-1,11,-1,3,0
"10000016199","1985-10-22",1977,1,-1,10,7,3,0
"10000016435","1974-10-02",1958,1,-1,1,7,4,0
"10000016524","1981-02-26",1977,0,-1,12,4,3,0
"10000016636","1982-05-02",1969,0,-1,12,6,3,0
"10000016638","1982-08-03",1974,0,-1,6,4,3,0
"10000016813","1973-06-18",1957,1,-1,15,-1,4,0
"10000016959","1986-09-12",1957,0,-1,6,6,3,0
"10000017272","1985-02-11",1964,1,-1,6,6,3,1
"10000017627","1985-05-07",1955,0,-1,14,1,3,0
"10000017734","1982-06-02",1966,1,-1,8,7,3,0
"10000017757","1976-05-29",1958,1,-1,6,2,4,0
"10000017766","1986-08-04",1954,0,-1,1,1,3,0
"10000017774","1976-11-05",1966,1,-1,4,5,4,0
"10000017939","1993-06-20",1940,0,-1,3,7,2,0
"10000017965","1976-07-19",1953,1,-1,3,5,4,1
"10000018097","1971-02-02",1965,0,-1,10,5,4,0
"10000018168","1981-01-09",1967,0,-1,5,2,3,0
"10000018494","1985-12-26",1962,1,-1,10,7,3,0
"10000018511","1985-09-09",1958,1,-1,11,5,3,0
"10000018520","1985-11-22",1960,1,-1,1,4,3,0
"10000018485","1984-02-03",1955,1,-1,1,-1,3,0
"10000018651","1983-05-08",1953,1,-1,4,5,3,0
"10000018738","1976-12-05",1951,0,-1,14,3,4,0
"10000018826","1985-08-26",1961,1,-1,7,2,3,0
"10000018839","1990-01-11",1967,0,-1,15,5,2,0
"10000018875","1990-12-05",1965,0,-1,10,1,2,0
"10000018959","1976-12-18",1935,1,-1,8,7,4,1
"10000019032","1975-05-28",1967,1,-1,7,2,4,0
"10000019037","1977-03-13",1973,1,-1,5,4,4,0
"10000019045","1984-12-28",1951,0,-1,10,3,3,0
"10000019183","1973-10-20",1961,1,-1,2,-1,4,0
"10000019291","1982-12-01",1967,0,-1,7,6,3,0
"10000019292","1980-12-21",1949,0,-1,4,6,3,0
"10000019378","1996-01-09",1974,0,-1,1,5,2,0
"10000019418","1975-03-11",1956,0,-1,11,7,4,0
"10000019501","1975-02-14",1973,1,-1,10,1,4,0
"10000019503","1976-08-21",1975,1,-1,15,1,4,0
"10000019641","1979-02-19",1963,0,-1,7,2,3,0
"10000019649","1982-08-06",1960,0,-1,12,3,3,0
"10000019849","1982-03-27",1961,0,-1,4,1,3,0
"10000019983","1983-06-15",1974,0,-1,10,6,3,0
"10000020084","1983-12-22",1967,0,-1,14,1,3,0
"10000020097","1980-12-10",1947,0,-1,2,3,3,0
"10000020164","1992-01-26",1974,1,-1,12,7,2,0
"10000020193","1981-08-01",1970,1,-1,4,5,3,0
"10000020202","1979-01-29",1962,0,-1,1,6,3,0
"10000020314","1985-07-04",1970,1,-1,5,6,3,0
"10000020508","1967-12-17",1958,0,-1,15,4,5,1
"10000020516","1975-02-15",1962,1,-1,3,5,4,0
"10000020520","1980-12-11",1948,0,-1,2,2,3,0
"10000020660","1981-11-11",1952,0,-1,1,5,3,0
"10000020663","1968-04-28",1960,0,-1,15,1,5,1
"10000020754","1974-02-01",1949,0,-1,3,3,4,0
"10000020759","1975-12-29",1967,0,-1,5,1,4,1
"10000021198","1989-01-19",1964,0,-1,3,3,2,0
"10000021267","1975-09-30",1941,1,-1,8,6,4,0
"10000021311","1995-07-05",1948,1,-1,7,6,2,0
"10000021272","1993-11-03",1958,1,-1,10,-1,2,0
"10000021863","1987-01-15",1951,0,-1,6,7,3,0
"10000021993","1976-10-15",1948,1,-1,9,5,4,0
"10000022085","1988-10-25",1964,0,-1,5,6,2,0
"10000022123","1978-03-23",1960,0,-1,5,-1,4,0
"10000022137","1987-05-05",1964,0,-1,6,-1,3,0
"10000022303","1970-01-11",1960,1,-1,4,3,4,0
"10000022318","1992-10-15",1959,0,-1,8,6,2,0
"10000022297","1971-05-22",1970,1,-1,4,-1,4,0
"10000022439","1981-11-04",1954,0,-1,3,1,3,0
"10000022925","1969-12-15",1961,1,-1,1,-1,4,0
"10000023039","1968-12-13",1950,1,-1,14,1,4,0
"10000023043","1978-01-10",1973,1,-1,9,1,4,0
"10000023556","1983-11-18",1960,1,-1,4,-1,3,0
"10000023728","1976-01-05",1967,0,-1,12,3,4,0
"10000023737","1986-05-10",1963,0,-1,12,4,3,0
"10000023749","1987-08-28",1964,0,-1,2,5,3,0
"10000023769","1967-01-21",1962,1,-1,2,6,5,0
"10000023916","1978-11-21",1960,0,-1,6,-1,3,0
"10000024102","1985-04-07",1956,0,-1,14,2,3,0
"10000024217","1975-04-13",1943,1,-1,10,3,4,0
"10000024426","1980-12-24",1972,0,-1,14,5,3,0
"10000024427","1975-12-03",1976,0,-1,8,1,4,0
"10000024508","1980-11-03",1966,1,-1,8,2,3,0
"10000024513","1981-04-01",1953,1,-1,4,4,3,0
"10000024738","1998-09-05",1972,1,-1,8,3,1,0
"10000024849","1988-06-24",1944,1,-1,10,6,3,0
"10000024907","1968-10-17",1947,1,-1,15,2,4,0
"10000024909","1982-05-24",1959,1,-1,9,2,3,0
"10000024933","1976-11-20",1951,1,-1,5,6,4,0
"10000025020","1980-04-10",1946,0,-1,4,7,3,0
"10000025037","1992-08-05",1966,0,-1,13,2,2,0
"10000025047","1977-01-01",1950,0,-1,2,1,4,0
"10000025100","1962-04-29",1941,1,-1,12,7,5,0
"10000025070","1984-04-15",1957,0,-1,8,-1,3,0
"10000025163","1974-06-27",1947,1,-1,13,1,4,0
"10000025173","1982-03-05",1971,0,-1,14,2,3,0
"10000025184","1985-05-17",1949,1,-1,4,1,3,0
"10000025988","1979-02-13",1961,1,-1,15,2,3,0
"10000026093","1991-01-02",1958,0,-1,7,6,2,0
"10000026269","1983-11-26",1976,0,-1,1,4,3,0
"10000026315","1981-02-14",1938,0,-1,15,4,3,0
"10000026325","1992-09-27",1968,0,-1,2,7,2,0
"10000026375","1977-05-06",1972,1,-1,13,1,4,0
"10000026621","1995-10-30",1970,0,-1,1,2,2,0
"10000026708","1979-01-25",1939,0,-1,15,5,3,0
"10000026716","1983-01-15",1983,1,-1,2,2,3,0
"10000026818","1971-01-24",1968,1,-1,3,2,4,0
"10000027156","1983-06-05",1950,1,-1,11,5,3,0
"10000027317","1986-01-19",1953,0,-1,3,5,3,1
"10000027387","1968-05-24",1954,1,-1,11,3,5,0
"10000027715","1986-05-18",1945,0,-1,13,5,3,0
"10000027797","1991-01-07",1955,1,-1,2,-1,2,0
"10000027954","1986-06-07",1953,1,-1,2,3,3,0
"10000028160","1981-04-12",1946,0,-1,1,2,3,0
"10000028214","1971-04-25",1961,1,-1,3,7,4,0
"10000028291","1985-11-09",1962,1,-1,2,6,3,0
"10000028623","1990-07-30",1960,1,-1,4,1,2,0
"10000028738","1986-08-17",1972,0,-1,7,1,3,0
"10000028932","1975-08-01",1962,1,-1,11,7,4,0
"10000029056","1982-03-21",1965,1,-1,8,3,3,0
"10000029074","1985-12-21",1945,1,-1,3,3,3,0
"10000029078","1981-01-02",1976,0,-1,9,2,3,0
"10000029120","1979-12-30",1967,0,-1,2,-1,3,0
"10000029301","1976-12-15",1950,0,-1,1,3,4,0
"10000029308","1988-04-27",1954,0,-1,2,4,3,0
"10000029504","1969-12-22",1950,0,-1,7,2,4,0
"10000029519","1968-05-19",1945,1,-1,12,2,5,0
"10000029544","1971-12-01",1971,0,-1,1,2,4,0
"10000029614","1976-04-07",1972,0,-1,13,5,4,0
"10000029627","1990-11-24",1969,0,-1,15,7,2,0
"10000029712","1975-03-31",1955,0,-1,2,5,4,0
"10000029761","1976-12-31",1946,0,-1,6,-1,4,0
"10000029820","1977-01-04",1978,1,-1,9,4,4,0
"10000029865","1971-07-28",1968,1,-1,4,6,4,0
"10000030070","1984-10-23",1959,0,-1,1,7,3,0
"10000030199","1979-05-21",1967,1,-1,10,3,3,0
"10000030320","1979-07-27",1939,1,-1,2,4,3,0
"10000030382","1970-11-07",1945,0,-1,4,3,4,0
"10000030415","1965-04-17",1960,1,-1,14,3,5,0
"10000030419","1985-03-05",1963,1,-1,11,3,3,0
"10000030426","1981-07-12",1962,1,-1,8,4,3,0
"10000030429","1986-12-08",1962,0,-1,14,4,3,0
"10000030623","1968-07-23",1950,1,-1,4,6,4,0
"10000030646","1982-09-21",1968,1,-1,6,4,3,0
"10000030705","1984-03-25",1954,0,-1,14,2,3,0
"10000030745","1982-04-19",1949,1,-1,1,2,3,0
"10000030877","1984-06-25",1948,0,-1,8,3,3,0
"10000031001","1984-01-20",1963,0,-1,10,-1,3,0
"10000031205","1995-06-04",1966,1,-1,3,1,2,1
"10000031302","1980-02-03",1964,1,-1,2,6,3,0
"10000031395","1996-01-02",1963,1,-1,10,4,2,1
"10000031473","1979-01-27",1975,1,-1,15,7,3,0
"10000031484","1988-06-24",1958,0,-1,14,3,3,0
"10000031646","1987-01-29",1968,0,-1,2,7,3,0
"10000032092","1984-08-16",1963,1,-1,4,3,3,0
"10000032205","1979-08-21",1946,1,-1,3,2,3,0
"10000032125","1979-06-06",1959,1,-1,5,-1,3,0
