"user_id","account_start_date","birth_year","gender","marital_status","individual_income_segment_code","family_income_segment_code","account_age","amount_a_before","amount_b_before","amount_a_after","amount_b_after","amount_of_a_and_b","amount_ads_before","amount_ads_after","month_5","month_6","month_7","d_cat1","d_cat2","d_cat3","d_cat4","d_cat5","d_cat6","d_cat7","d_cat8","d_cat9","d_cat10","d_cat11","d_cat12","d_cat13","d_cat14","d_cat15","d_cat16","c_cat1","c_cat2","c_cat3","c_cat4","c_cat5","c_cat6","c_cat7","c_cat8","c_cat9","c_cat10","c_cat11","c_cat12","c_cat13","c_cat14","c_cat15","c_cat16","screen_1_before","screen_2_before","screen_1_after","screen_2_after","label"
"10000099793","1971-08-26",1968,1,3,9,7,4,0,0,0,0,0,0,0,10,40,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0
"10000099803","1979-04-10",1954,0,3,12,2,3,0,0,0,0,0,0,0,17,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,8,0,0,0
"10000099808","1978-02-13",1958,1,1,14,-1,4,0,0,0,0,0,1,0,24,127,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10,0,0,0
"10000099809","1989-03-09",1964,0,-1,-1,1,2,0,0,0,0,0,0,0,7,11,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0
"10000099815","1976-12-31",1946,1,1,2,4,4,0,0,0,0,0,0,0,17,11,79,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
"10000099821","1973-11-17",1983,1,2,11,3,4,0,0,0,0,0,0,0,84,16,129,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,0,0,0,16,0,0,0,0
"10000099840","1985-11-23",1978,1,-1,2,6,3,0,0,0,0,0,1,0,4,135,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,12,0,0,0
"10000099844","1982-07-10",1964,0,3,11,2,3,0,0,0,0,0,0,0,10,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,8,0,0,0
"10000099876","1980-03-22",1971,1,1,1,2,3,0,0,0,0,0,0,0,32,45,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"10000099888","1983-03-13",1970,1,1,-1,2,3,0,0,0,0,0,0,0,8,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,3,0,0,0,0
"10000099892","1984-05-23",1965,1,2,15,5,3,0,0,0,0,0,1,0,26,12,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9,4,0,0
"10000099905","1967-03-09",1965,1,1,2,2,5,0,0,0,0,0,0,0,11,51,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0
"10000099913","1986-12-17",1973,1,3,2,6,3,0,0,0,0,0,0,0,13,7,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
"10000099915","1977-10-08",1949,0,1,8,4,4,0,0,0,0,0,0,0,5,16,5,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
"10000099918","1962-07-15",1972,0,1,5,3,5,0,0,0,0,0,0,0,6,97,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10000099935","1983-04-27",1953,0,3,8,2,3,0,0,0,0,0,0,0,77,19,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,2,0,0,1,0,0,11,0,0
"10000099939","1991-04-16",1955,1,-1,5,7,2,0,0,0,0,0,1,0,15,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,0,0,0
"10000099940","1974-09-07",1969,0,1,14,6,4,0,0,0,0,0,0,0,19,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0
"10000099977","1974-11-26",1967,0,3,12,5,4,0,0,0,0,0,0,0,7,12,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,10,2,0,0,0
"10000099980","1987-12-23",1973,0,1,14,2,3,0,0,0,0,0,0,0,17,90,18,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"10000099983","1981-11-02",1959,0,1,6,6,3,0,0,0,0,0,0,0,102,12,56,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"10000100002","1974-05-27",1976,0,2,4,1,4,0,0,0,0,0,0,0,13,22,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,10,0,6,0,0
"10000100009","1979-11-12",1967,1,2,-1,7,3,0,0,0,0,0,1,0,5,6,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"10000100021","1976-09-09",1952,1,2,4,2,4,0,0,0,0,0,0,0,52,24,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1,2,0,0,0,0,25,0,0,0
"10000100027","1984-03-03",1970,0,1,5,5,3,0,0,0,0,0,0,0,26,332,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
"10000100028","1982-06-20",1958,0,1,4,1,3,0,0,0,0,0,0,0,25,39,83,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,1,0,0,2,9,0,0,0,0
"10000100034","1976-05-10",1958,0,2,5,5,4,0,0,0,0,0,0,0,15,15,72,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,17,0,0,0,0
"10000100048","1989-08-13",1959,1,-1,9,1,2,0,0,0,0,0,0,0,3,4,9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,26,0,0,0
"10000100063","1980-06-19",1952,1,1,2,4,3,0,0,0,0,0,0,0,19,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0
"10000100081","1986-10-02",1957,0,2,11,5,3,0,0,0,0,0,0,0,10,186,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,9,0,0
"10000100084","1984-03-11",1963,0,2,9,5,3,0,0,0,0,0,0,0,8,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"10000100086","1983-05-02",1942,0,1,4,2,3,0,0,0,0,0,0,0,9,17,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,6,0,0
"10000100110","1975-11-02",1951,0,2,11,7,4,0,0,0,0,0,0,0,84,85,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,5,0,0,0
"10000100123","1975-02-08",1961,0,1,12,3,4,0,0,0,0,0,0,0,16,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0
"10000100125","1985-11-24",1971,1,2,6,4,3,0,0,0,0,0,0,0,242,8,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19,0,0,0,0
"10000100131","1969-11-27",1948,0,2,12,-1,4,0,0,0,0,0,0,0,61,16,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,7,0,0,0
"10000100152","1976-03-14",1978,1,-1,2,1,4,0,0,0,0,0,0,0,15,62,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,2,0,0,0,1,0,6,0,0,0,0
"10000100163","1962-03-03",1982,1,-1,15,7,5,0,0,0,0,0,0,0,5,10,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
"10000100171","1988-05-28",1942,0,-1,8,1,3,0,0,0,0,0,0,0,3,19,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,6,6,0,0,0
"10000100174","1972-12-30",1978,0,1,2,-1,4,0,0,0,0,0,0,0,12,11,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,0,0,0,0
"10000100189","1982-10-11",1957,1,1,2,3,3,0,0,0,0,0,0,0,133,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0
"10000100190","1982-02-23",1974,1,3,14,2,3,0,0,0,0,0,0,0,86,15,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,9,15,0,0,0
"10000100202","1977-07-21",1956,1,2,11,6,4,0,0,0,0,0,0,0,13,10,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,24,1,0,0,0
"10000100204","1968-06-01",1963,1,3,7,5,5,0,0,0,0,0,0,1,47,39,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0,0,0
"10000100226","1987-11-27",1979,0,2,2,2,3,0,0,0,0,0,0,0,6,35,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,2,0,0,0,0,0
"10000100228","1975-05-22",1966,0,1,1,4,4,0,0,0,0,0,0,0,40,28,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,12,0,0,0
"10000100249","1972-08-06",1936,1,3,2,6,4,0,0,0,0,0,1,0,60,12,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
"10000100260","1973-05-17",1944,0,3,14,1,4,0,0,0,0,0,0,0,9,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
"10000100261","1979-08-26",1947,0,-1,7,6,3,0,0,0,0,0,0,0,22,163,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0
"10000100265","1980-01-05",1953,1,1,4,5,3,0,0,0,0,0,0,0,17,9,6,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,4,8,0,0,0
"10000100269","1976-05-29",1956,0,1,11,1,4,0,0,0,0,0,0,0,11,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,6,0,0,0
"10000100271","1976-03-20",1979,0,2,2,7,4,0,0,0,0,0,0,0,8,6147,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,13,0,0,0,0
"10000100289","1979-08-05",1957,1,3,4,3,3,0,0,0,0,0,0,0,9,16,12,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0
"10000100297","1985-12-01",1942,0,-1,13,2,3,0,0,0,0,0,0,0,17,11,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"10000100328","1985-10-05",1949,1,1,4,5,3,0,0,0,0,0,0,0,12,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,1,0,0,0,0,2,0,1,0,1,7,6,0,0,0
"10000100332","1966-08-19",1965,0,-1,15,1,5,1,0,0,0,1,0,0,30,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,25,0,0,0
"10000100366","1992-01-04",1949,1,3,8,4,2,0,0,0,0,0,0,0,25,5,6,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0
"10000100373","1989-03-08",1960,1,1,5,5,2,0,0,0,0,0,0,0,8,29,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,8,0,0,0
"10000100377","1985-07-01",1969,0,3,13,1,3,0,0,0,0,0,0,0,10,6,88,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"10000100380","1986-05-29",1960,0,1,12,7,3,0,0,0,0,0,0,0,11,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,2,23,0,0,0
"10000100399","1981-10-14",1954,0,-1,12,4,3,0,0,0,0,0,0,0,10,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0
"10000100402","1978-07-28",1957,1,-1,6,3,3,0,0,0,0,0,0,0,219,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,0,0,1,13,0,0,0,1
"10000100403","1970-07-06",1975,0,1,3,4,4,0,0,0,0,0,0,0,10,16,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0
"10000100428","1974-01-19",1960,1,1,11,5,4,0,0,0,0,0,1,0,37,151,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0
"10000100431","1983-04-25",1962,0,1,6,6,3,0,0,0,0,0,0,0,28,10,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,6,0,0,0
"10000100433","1975-04-03",1948,0,2,3,6,4,0,0,0,0,0,0,0,9,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,14,21,0,0,0
"10000100443","1982-10-19",1975,0,1,2,5,3,0,0,0,0,0,0,0,4,12,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0
"10000100448","1986-05-18",1948,0,1,5,7,3,0,0,0,0,0,0,0,5,15,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6,0
"10000100478","1984-05-11",1956,1,2,1,1,3,0,0,0,0,0,0,0,9,143,93,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,20,4,0,0,0
"10000100485","1984-01-22",1973,0,3,10,-1,3,0,0,0,0,0,0,0,6,21,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,13,0,0,0
"10000100493","1982-08-22",1949,1,3,1,1,3,0,0,0,0,0,0,0,31,25,1109,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,11,0,0,0
"10000100508","1994-02-06",1957,0,-1,12,1,2,0,0,0,0,0,0,0,13,125,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0
"10000100514","1974-05-29",1952,1,2,3,6,4,0,0,0,0,0,0,0,28,12,76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"10000100518","1982-05-17",1959,1,-1,3,6,3,0,0,0,0,0,0,0,12,7,8,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0
"10000100527","1977-03-20",1944,0,1,1,1,4,0,0,0,0,0,0,0,15,49,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0
"10000100539","1980-08-25",1970,1,2,1,-1,3,0,0,0,0,0,1,0,11,51,34,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,14,0,0,0,0
"10000100549","1977-12-05",1947,1,2,15,-1,4,0,0,0,0,0,0,0,9,118,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0
"10000100559","1984-05-23",1967,0,3,6,4,3,0,0,0,0,0,0,1,13,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"10000100566","1984-03-18",1966,0,2,12,6,3,0,0,0,0,0,0,0,8,37,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0
"10000100569","1971-10-04",1962,0,1,14,2,4,0,0,0,0,0,0,0,5,52,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0
"10000100595","1977-11-20",1963,0,3,14,6,4,0,0,0,0,0,0,0,6691,12,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
"10000100607","1962-10-26",1964,0,2,5,4,5,0,0,0,0,0,0,0,29,134,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,1,1,0,6,0,0,0
"10000100625","1973-01-18",1954,0,-1,11,2,4,0,0,0,0,0,0,0,73,26,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,2,2,1,1,0,0,0,0,0,0,6,0,0,0,1
"10000100656","1982-07-18",1961,0,1,3,-1,3,1,0,0,0,1,0,0,33,5,44,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,10,13,0,0,0
"10000100659","1975-06-14",1962,1,1,15,5,4,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,5,0,0,0,1
"10000100701","1982-10-30",1961,0,-1,5,2,3,0,0,0,0,0,0,0,7,4,18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,16,0,0,0,0
"10000100735","1976-08-27",1954,1,2,-1,3,4,0,0,0,0,0,0,0,3,91,11,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,11,0,0,0
"10000100737","1971-12-19",1971,0,1,12,7,4,0,0,0,0,0,0,1,55,13,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,15,0,0,0
"10000100748","1982-02-14",1967,1,1,11,1,3,0,0,0,0,0,0,0,6,18,245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0
"10000100749","1967-10-20",1962,0,1,4,-1,5,0,0,0,0,0,0,0,4,6,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,13,0,0,0,0
"10000100763","1983-12-14",1974,0,2,8,1,3,0,0,0,0,0,0,0,5,4,63,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0
"10000100779","1979-02-15",1955,1,2,13,3,3,0,0,0,0,0,1,0,6,16,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0
"10000100784","1984-06-27",1953,0,3,2,-1,3,0,0,0,0,0,0,0,14,35,7,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0
"10000100801","1986-08-18",1959,0,3,1,2,3,0,0,0,0,0,1,0,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,1,0,1,1,0,0,1,0,3,0,0,0,0
"10000100810","1976-08-26",1973,1,1,-1,1,4,0,0,0,0,0,0,0,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0
"10000100828","1991-06-07",1962,0,-1,11,6,2,0,0,0,0,0,0,0,11,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"10000100831","1971-10-19",1959,1,-1,7,1,4,0,0,0,0,0,0,0,11,13,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"10000100841","1987-06-18",1964,1,-1,4,-1,3,0,0,0,0,0,0,0,19,55,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0
"10000100849","1983-09-17",1970,0,-1,11,6,3,1,0,0,0,1,0,0,22,54,278,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,10,0,0,0
"10000100868","1974-04-03",1946,0,1,15,6,4,0,0,0,0,0,0,0,3,47,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"10000100873","1965-07-01",1966,0,-1,6,7,5,0,0,0,0,0,0,0,10,18,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,11,4,0,0,0
"10000100885","1983-04-23",1957,0,3,15,1,3,0,0,0,0,0,0,0,120,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"10000100921","1980-12-14",1955,0,1,14,-1,3,0,0,0,0,0,0,0,8,13,13,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,0,6,0,6,0
"10000100923","1964-02-22",1961,0,2,8,1,5,0,0,0,0,0,0,0,9,11,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
"10000100941","1972-01-13",1948,0,-1,7,1,4,0,0,0,0,0,0,0,13,73,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,25,7,0,1,0
"10000100953","1982-02-02",1964,0,1,1,6,3,0,0,0,0,0,0,1,14,22,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
"10000100959","1970-07-24",1966,1,3,9,6,4,0,0,0,0,0,0,0,8,13,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,5,0,0,1
"10000100968","1963-08-20",1974,0,3,4,2,5,0,0,0,0,0,0,0,10,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,2,0,0,2,0,1,0
"10000100974","1987-12-23",1950,0,-1,3,1,3,0,0,0,0,0,0,0,57,4,20,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,0
"10000100976","1980-02-05",1973,1,1,4,7,3,0,0,0,0,0,0,0,52,14,93,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,5,0,0,0,0
"10000100983","1977-06-09",1979,1,3,13,3,4,0,0,0,0,0,0,0,23,4,332,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0
"10000100989","1975-04-08",1964,1,2,8,-1,4,0,0,0,0,0,0,0,4,477,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,17,0,0,0
"10000101003","1991-06-09",1932,1,2,-1,2,2,1,0,0,0,1,0,0,3,7688,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,2,0,0,0,0,0,1,0,1,0
